Citation	wID	1830	1837	1840	1841	1879	1920	1981	2013
Omni 1:4	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:4	16	book	book	book	book	book	book	book	book
Omni 1:4	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:4	17	of	of	of	of	of	of	of	of
Omni 1:4	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:4	18	my	my	my	my	my	my	my	my
Omni 1:4	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:4	19	father	father	father	father	father	father	father	father
Omni 1:4	19.01	.	.	.	.	.	.	.	.
Omni 1:5	1	Behold	Behold	Behold	Behold	Behold	Behold	Behold	Behold
Omni 1:5	1.01	,	,	,	,	,	,	,	,
Omni 1:5	1.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	2	it	it	it	it	it	it	it	it
Omni 1:5	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	3	came	came	came	came	came	came	came	came
Omni 1:5	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	4	to	to	to	to	to	to	to	to
Omni 1:5	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	5	pass	pass	pass	pass	pass	pass	pass	pass
Omni 1:5	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	6	that	that	that	that	that	that	that	that
Omni 1:5	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	7	three	three	three	three	three	three	three	three
Omni 1:5	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	8	hundred	hundred	hundred	hundred	hundred	hundred	hundred	hundred
Omni 1:5	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	9	and	and	and	and	and	and	and	and
Omni 1:5	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	10	twenty	twenty	twenty	twenty	twenty	twenty	twenty	twenty
Omni 1:5	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	11	years	years	years	years	years	years	years	years
Omni 1:5	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	12	had	had	had	had	had	had	had	had
Omni 1:5	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	13	passed	passed	passed	passed	passed	passed	passed	passed
Omni 1:5	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	14	away	away	away	away	away	away	away	away
Omni 1:5	14.01	,	,	,	,	,	,	,	,
Omni 1:5	14.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	15	and	and	and	and	and	and	and	and
Omni 1:5	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	16	the	the	the	the	the	the	the	the
Omni 1:5	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	17	more	more	more	more	more	more	more	more
Omni 1:5	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	18	wicked	wicked	wicked	wicked	wicked	wicked	wicked	wicked
Omni 1:5	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	19	part	part	part	part	part	part	part	part
Omni 1:5	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	20	of	of	of	of	of	of	of	of
Omni 1:5	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	21	the	the	the	the	the	the	the	the
Omni 1:5	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	22	Nephites	Nephites	Nephites	Nephites	Nephites	Nephites	Nephites	Nephites
Omni 1:5	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	23	were	were	were	were	were	were	were	were
Omni 1:5	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:5	24	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed
Omni 1:5	24.01	:	:	:	:	;	.	.	.
Omni 1:6	1	for	for	for	for	For	For	For	For
Omni 1:6	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	2	the	the	the	the	the	the	the	the
Omni 1:6	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	3	Lord	Lord	Lord	Lord	Lord	Lord	Lord	Lord
Omni 1:6	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	4	would	would	would	would	would	would	would	would
Omni 1:6	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	5	not	not	not	not	not	not	not	not
Omni 1:6	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	6	suffer	suffer	suffer	suffer	suffer	suffer	suffer	suffer
Omni 1:6	6.01	,	,	,	,	,	,	,	,
Omni 1:6	6.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	7	after	after	after	after	after	after	after	after
Omni 1:6	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	8	he	he	he	he	he	he	he	he
Omni 1:6	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	9	had	had	had	had	had	had	had	had
Omni 1:6	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	10	led	led	led	led	led	led	led	led
Omni 1:6	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	11	them	them	them	them	them	them	them	them
Omni 1:6	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	12	out	out	out	out	out	out	out	out
Omni 1:6	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	13	of	of	of	of	of	of	of	of
Omni 1:6	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	14	the	the	the	the	the	the	the	the
Omni 1:6	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	15	land	land	land	land	land	land	land	land
Omni 1:6	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	16	of	of	of	of	of	of	of	of
Omni 1:6	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	17	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem
Omni 1:6	17.01	,	,	,	,	,	∅	∅	∅
Omni 1:6	17.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	18	and	and	and	and	and	and	and	and
Omni 1:6	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	19	kept	kept	kept	kept	kept	kept	kept	kept
Omni 1:6	19.01	⌴	⌴	⌴	∅	∅	⌴	⌴	⌴
Omni 1:6	20	and	and	and	and	and	and	and	and
Omni 1:6	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	21	preserved	preserved	preserved	preserved	preserved	preserved	preserved	preserved
Omni 1:6	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	22	them	them	them	them	them	them	them	them
Omni 1:6	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	23	from	from	from	from	from	from	from	from
Omni 1:6	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	24	falling	falling	falling	falling	falling	falling	falling	falling
Omni 1:6	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	25	into	into	into	into	into	into	into	into
Omni 1:6	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	26	the	the	the	the	the	the	the	the
Omni 1:6	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	27	hands	hands	hands	hands	hands	hands	hands	hands
Omni 1:6	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	28	of	of	of	of	of	of	of	of
Omni 1:6	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	29	their	their	their	their	their	their	their	their
Omni 1:6	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	30	enemies	enemies	enemies	enemies	enemies	enemies	enemies	enemies
Omni 1:6	30.01	;	;	;	;	;	,	,	,
Omni 1:6	30.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	31	yea	yea	yea	yea	yea	yea	yea	yea
Omni 1:6	31.01	,	,	,	,	,	,	,	,
Omni 1:6	31.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	32	he	he	he	he	he	he	he	he
Omni 1:6	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	33	would	would	would	would	would	would	would	would
Omni 1:6	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	34	not	not	not	not	not	not	not	not
Omni 1:6	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	35	suffer	suffer	suffer	suffer	suffer	suffer	suffer	suffer
Omni 1:6	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	36	that	that	that	that	that	that	that	that
Omni 1:6	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	37	the	the	the	the	the	the	the	the
Omni 1:6	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	38	words	words	words	words	words	words	words	words
Omni 1:6	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	39	should	should	should	should	should	should	should	should
Omni 1:6	39.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	40	not	not	not	not	not	not	not	not
Omni 1:6	40.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	41	be	be	be	be	be	be	be	be
Omni 1:6	41.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	42	verified	verified	verified	verified	verified	verified	verified	verified
Omni 1:6	42.01	,	,	,	,	,	,	,	,
Omni 1:6	42.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	43	which	which	which	which	which	which	which	which
Omni 1:6	43.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	44	he	he	he	he	he	he	he	he
Omni 1:6	44.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	45	spake	spake	spake	spake	spake	spake	spake	spake
Omni 1:6	45.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	46	unto	unto	unto	unto	unto	unto	unto	unto
Omni 1:6	46.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	47	our	our	our	our	our	our	our	our
Omni 1:6	47.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	48	fathers	fathers	fathers	fathers	fathers	fathers	fathers	fathers
Omni 1:6	48.01	,	,	,	,	,	,	,	,
Omni 1:6	48.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	49	saying	saying	saying	saying	saying	saying	saying	saying
Omni 1:6	49.01	,	,	,	,	,	∅	∅	∅
Omni 1:6	49.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	50	That	that	that	that	That	that	that	that
Omni 1:6	50.01	∅	∅	∅	∅	∅	:	:	:
Omni 1:6	50.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	51	inasmuch	inasmuch	inasmuch	inasmuch	inasmuch	Inasmuch	Inasmuch	Inasmuch
Omni 1:6	51.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	52	as	as	as	as	as	as	as	as
Omni 1:6	52.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	53	ye	ye	ye	ye	ye	ye	ye	ye
Omni 1:6	53.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	54	will	will	will	will	will	will	will	will
Omni 1:6	54.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	55	not	not	not	not	not	not	not	not
Omni 1:6	55.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	56	keep	keep	keep	keep	keep	keep	keep	keep
Omni 1:6	56.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	57	my	my	my	my	my	my	my	my
Omni 1:6	57.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	58	commandments	commandments	commandments	commandments	commandments	commandments	commandments	commandments
Omni 1:6	58.01	,	,	,	,	∅	∅	∅	∅
Omni 1:6	58.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	59	ye	ye	ye	ye	ye	ye	ye	ye
Omni 1:6	59.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	60	shall	shall	shall	shall	shall	shall	shall	shall
Omni 1:6	60.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	61	not	not	not	not	not	not	not	not
Omni 1:6	61.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	62	prosper	prosper	prosper	prosper	prosper	prosper	prosper	prosper
Omni 1:6	62.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	63	in	in	in	in	in	in	in	in
Omni 1:6	63.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	64	the	the	the	the	the	the	the	the
Omni 1:6	64.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:6	65	land	land	land	land	land	land	land	land
Omni 1:6	65.01	.	.	.	.	.	.	.	.
Omni 1:7	1	Wherefore	Wherefore	Wherefore	Wherefore	Wherefore	Wherefore	Wherefore	Wherefore
Omni 1:7	1.01	,	,	,	,	,	,	,	,
Omni 1:7	1.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	2	the	the	the	the	the	the	the	the
Omni 1:7	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	3	Lord	Lord	Lord	Lord	Lord	Lord	Lord	Lord
Omni 1:7	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	4	did	did	did	did	did	did	did	did
Omni 1:7	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	5	visit	visit	visit	visit	visit	visit	visit	visit
Omni 1:7	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	6	them	them	them	them	them	them	them	them
Omni 1:7	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	7	in	in	in	in	in	in	in	in
Omni 1:7	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	8	great	great	great	great	great	great	great	great
Omni 1:7	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	9	judgment	judgment	judgment	judgment	judgment	judgment	judgment	judgment
Omni 1:7	9.01	;	;	;	;	;	;	;	;
Omni 1:7	9.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	10	nevertheless	nevertheless	nevertheless	nevertheless	nevertheless	nevertheless	nevertheless	nevertheless
Omni 1:7	10.01	,	,	,	,	,	,	,	,
Omni 1:7	10.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	11	he	he	he	he	he	he	he	he
Omni 1:7	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	12	did	did	did	did	did	did	did	did
Omni 1:7	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	13	spare	spare	spare	spare	spare	spare	spare	spare
Omni 1:7	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	14	the	the	the	the	the	the	the	the
Omni 1:7	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	15	righteous	righteous	righteous	righteous	righteous	righteous	righteous	righteous
Omni 1:7	15.01	,	,	,	,	,	∅	∅	∅
Omni 1:7	15.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	16	that	that	that	that	that	that	that	that
Omni 1:7	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	17	they	they	they	they	they	they	they	they
Omni 1:7	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	18	should	should	should	should	should	should	should	should
Omni 1:7	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	19	not	not	not	not	not	not	not	not
Omni 1:7	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	20	perish	perish	perish	perish	perish	perish	perish	perish
Omni 1:7	20.01	,	,	,	,	,	,	,	,
Omni 1:7	20.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	21	but	but	but	but	but	but	but	but
Omni 1:7	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	22	did	did	did	did	did	did	did	did
Omni 1:7	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	23	deliver	deliver	deliver	deliver	deliver	deliver	deliver	deliver
Omni 1:7	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	24	them	them	them	them	them	them	them	them
Omni 1:7	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	25	out	out	out	out	out	out	out	out
Omni 1:7	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	26	of	of	of	of	of	of	of	of
Omni 1:7	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	27	the	the	the	the	the	the	the	the
Omni 1:7	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	28	hands	hands	hands	hands	hands	hands	hands	hands
Omni 1:7	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	29	of	of	of	of	of	of	of	of
Omni 1:7	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	30	their	their	their	their	their	their	their	their
Omni 1:7	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:7	31	enemies	enemies	enemies	enemies	enemies	enemies	enemies	enemies
Omni 1:7	31.01	.	.	.	.	.	.	.	.
Omni 1:8	1	And	And	And	And	And	And	And	And
Omni 1:8	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	2	it	it	it	it	it	it	it	it
Omni 1:8	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	3	came	came	came	came	came	came	came	came
Omni 1:8	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	4	to	to	to	to	to	to	to	to
Omni 1:8	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	5	pass	pass	pass	pass	pass	pass	pass	pass
Omni 1:8	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	6	that	that	that	that	that	that	that	that
Omni 1:8	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	7	I	I	I	I	I	I	I	I
Omni 1:8	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	8	did	did	did	did	did	did	did	did
Omni 1:8	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	9	deliver	deliver	deliver	deliver	deliver	deliver	deliver	deliver
Omni 1:8	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	10	the	the	the	the	the	the	the	the
Omni 1:8	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	11	plates	plates	plates	plates	plates	plates	plates	plates
Omni 1:8	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	12	unto	unto	unto	unto	unto	unto	unto	unto
Omni 1:8	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	13	my	my	my	my	my	my	my	my
Omni 1:8	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	14	brother	brother	brother	brother	brother	brother	brother	brother
Omni 1:8	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:8	15	Chemish	Chemish	Chemish	Chemish	Chemish	Chemish	Chemish	Chemish
Omni 1:8	15.01	.	.	.	.	.	.	.	.
Omni 1:9	1	Now	Now	Now	Now	Now	Now	Now	Now
Omni 1:9	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	2	I	I	I	I	I	I	I	I
Omni 1:9	2.01	,	,	,	,	,	,	,	,
Omni 1:9	2.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	3	Chemish	Chemish	Chemish	Chemish	Chemish	Chemish	Chemish	Chemish
Omni 1:9	3.01	,	,	,	,	,	,	,	,
Omni 1:9	3.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	4	write	write	write	write	write	write	write	write
Omni 1:9	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	5	what	what	what	what	what	what	what	what
Omni 1:9	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	6	few	few	few	few	few	few	few	few
Omni 1:9	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	7	things	things	things	things	things	things	things	things
Omni 1:9	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	8	I	I	I	I	I	I	I	I
Omni 1:9	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	9	write	write	write	write	write	write	write	write
Omni 1:9	9.01	,	,	,	,	,	,	,	,
Omni 1:9	9.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	10	in	in	in	in	in	in	in	in
Omni 1:9	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	11	the	the	the	the	the	the	the	the
Omni 1:9	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	12	same	same	same	same	same	same	same	same
Omni 1:9	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	13	book	book	book	book	book	book	book	book
Omni 1:9	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	14	with	with	with	with	with	with	with	with
Omni 1:9	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	15	my	my	my	my	my	my	my	my
Omni 1:9	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	16	brother	brother	brother	brother	brother	brother	brother	brother
Omni 1:9	16.01	:	:	:	:	:	;	;	;
Omni 1:9	16.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	17	for	for	for	for	for	for	for	for
Omni 1:9	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	18	behold	behold	behold	behold	behold	behold	behold	behold
Omni 1:9	18.01	,	,	,	,	,	,	,	,
Omni 1:9	18.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	19	I	I	I	I	I	I	I	I
Omni 1:9	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	20	saw	saw	saw	saw	saw	saw	saw	saw
Omni 1:9	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	21	the	the	the	the	the	the	the	the
Omni 1:9	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	22	last	last	last	last	last	last	last	last
Omni 1:9	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	23	which	which	which	which	which	which	which	which
Omni 1:9	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	24	he	he	he	he	he	he	he	he
Omni 1:9	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	25	wrote	wrote	wrote	wrote	wrote	wrote	wrote	wrote
Omni 1:9	25.01	,	,	,	,	,	,	,	,
Omni 1:9	25.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	26	that	that	that	that	that	that	that	that
Omni 1:9	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	27	he	he	he	he	he	he	he	he
Omni 1:9	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	28	wrote	wrote	wrote	wrote	wrote	wrote	wrote	wrote
Omni 1:9	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	29	it	it	it	it	it	it	it	it
Omni 1:9	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	30	with	with	with	with	with	with	with	with
Omni 1:9	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	31	his	his	his	his	his	his	his	his
Omni 1:9	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	32	own	own	own	own	own	own	own	own
Omni 1:9	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	33	hand	hand	hand	hand	hand	hand	hand	hand
Omni 1:9	33.01	;	;	;	;	;	;	;	;
Omni 1:9	33.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	34	and	and	and	and	and	and	and	and
Omni 1:9	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	35	he	he	he	he	he	he	he	he
Omni 1:9	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	36	wrote	wrote	wrote	wrote	wrote	wrote	wrote	wrote
Omni 1:9	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	37	it	it	it	it	it	it	it	it
Omni 1:9	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	38	in	in	in	in	in	in	in	in
Omni 1:9	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	39	the	the	the	the	the	the	the	the
Omni 1:9	39.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	40	day	day	day	day	day	day	day	day
Omni 1:9	40.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Omni 1:9	41	that	that	that	that	that	that	that	that
