Citation	wID	1830	1837	1840	1841	1879	1920	1981	2013
Words of Mormon 1:18	11	with	with	with	with	with	with	with	with
Words of Mormon 1:18	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	12	all	all	all	all	all	all	all	all
Words of Mormon 1:18	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	13	the	the	the	the	the	the	the	the
Words of Mormon 1:18	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	14	might	might	might	might	might	might	might	might
Words of Mormon 1:18	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	15	of	of	of	of	of	of	of	of
Words of Mormon 1:18	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	16	his	his	his	his	his	his	his	his
Words of Mormon 1:18	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	17	body	body	body	body	body	body	body	body
Words of Mormon 1:18	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	18	and	and	and	and	and	and	and	and
Words of Mormon 1:18	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	19	the	the	the	the	the	the	the	the
Words of Mormon 1:18	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	20	faculty	faculty	faculty	faculty	faculty	faculty	faculty	faculty
Words of Mormon 1:18	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	21	of	of	of	of	of	of	of	of
Words of Mormon 1:18	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	22	his	his	his	his	his	his	his	his
Words of Mormon 1:18	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	23	whole	whole	whole	whole	whole	whole	whole	whole
Words of Mormon 1:18	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	24	soul	soul	soul	soul	soul	soul	soul	soul
Words of Mormon 1:18	24.01	,	,	,	,	,	,	,	,
Words of Mormon 1:18	24.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	25	and	and	and	and	and	and	and	and
Words of Mormon 1:18	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	26	also	also	also	also	also	also	also	also
Words of Mormon 1:18	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	27	the	the	the	the	the	the	the	the
Words of Mormon 1:18	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	28	prophets	prophets	prophets	prophets	prophets	prophets	prophets	prophets
Words of Mormon 1:18	28.01	,	,	,	,	,	,	,	,
Words of Mormon 1:18	28.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	29	wherefore	∅	∅	∅	∅	∅	∅	∅
Words of Mormon 1:18	29.01	,	∅	∅	∅	∅	∅	∅	∅
Words of Mormon 1:18	29.02	⌴	∅	∅	∅	∅	∅	∅	∅
Words of Mormon 1:18	30	they	∅	∅	∅	∅	∅	∅	∅
Words of Mormon 1:18	30.01	⌴	∅	∅	∅	∅	∅	∅	∅
Words of Mormon 1:18	31	did	did	did	did	did	did	did	did
Words of Mormon 1:18	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	32	once	once	once	once	once	once	once	once
Words of Mormon 1:18	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	33	more	more	more	more	more	more	more	more
Words of Mormon 1:18	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	34	establish	establish	establish	establish	establish	establish	establish	establish
Words of Mormon 1:18	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	35	peace	peace	peace	peace	peace	peace	peace	peace
Words of Mormon 1:18	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	36	in	in	in	in	in	in	in	in
Words of Mormon 1:18	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	37	the	the	the	the	the	the	the	the
Words of Mormon 1:18	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Words of Mormon 1:18	38	land	land	land	land	land	land	land	land
Words of Mormon 1:18	38.01	.	.	.	.	.	.	.	.
