Citation	wID	1830	1837	1840	1841	1879	1920	1981	2013
Alma 1:1	1	Now	Now	Now	Now	Now	Now	Now	Now
Alma 1:1	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	2	it	it	it	it	it	it	it	it
Alma 1:1	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	3	came	came	came	came	came	came	came	came
Alma 1:1	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	4	to	to	to	to	to	to	to	to
Alma 1:1	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	5	pass	pass	pass	pass	pass	pass	pass	pass
Alma 1:1	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	6	that	that	that	that	that	that	that	that
Alma 1:1	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	7	in	in	in	in	in	in	in	in
Alma 1:1	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	8	the	the	the	the	the	the	the	the
Alma 1:1	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	9	first	first	first	first	first	first	first	first
Alma 1:1	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	10	year	year	year	year	year	year	year	year
Alma 1:1	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	11	of	of	of	of	of	of	of	of
Alma 1:1	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	12	the	the	the	the	the	the	the	the
Alma 1:1	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	13	reign	reign	riegn	reign	reign	reign	reign	reign
Alma 1:1	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	14	of	of	of	of	of	of	of	of
Alma 1:1	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	15	the	the	the	the	the	the	the	the
Alma 1:1	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	16	Judges	Judges	Judges	Judges	judges	judges	judges	judges
Alma 1:1	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	17	over	over	over	over	over	over	over	over
Alma 1:1	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	18	the	the	the	the	the	the	the	the
Alma 1:1	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	19	people	people	people	people	people	people	people	people
Alma 1:1	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	20	of	of	of	of	of	of	of	of
Alma 1:1	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	21	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi
Alma 1:1	21.01	,	,	,	,	,	,	,	,
Alma 1:1	21.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	22	from	from	from	from	from	from	from	from
Alma 1:1	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	23	this	this	this	this	this	this	this	this
Alma 1:1	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	24	time	time	time	time	time	time	time	time
Alma 1:1	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	25	forward	forward	forward	forward	forward	forward	forward	forward
Alma 1:1	25.01	,	,	,	,	,	,	,	,
Alma 1:1	25.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	26	king	king	king	king	king	king	king	king
Alma 1:1	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	27	Mosiah	Mosiah	Mosiah	Mosiah	Mosiah	Mosiah	Mosiah	Mosiah
Alma 1:1	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	28	having	having	having	having	having	having	having	having
Alma 1:1	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	29	gone	gone	gone	gone	gone	gone	gone	gone
Alma 1:1	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	30	the	the	the	the	the	the	the	the
Alma 1:1	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	31	way	way	way	way	way	way	way	way
Alma 1:1	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	32	of	of	of	of	of	of	of	of
Alma 1:1	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	33	all	all	all	all	all	all	all	all
Alma 1:1	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	34	the	the	the	the	the	the	the	the
Alma 1:1	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	35	earth	earth	earth	earth	earth	earth	earth	earth
Alma 1:1	35.01	,	,	,	,	,	,	,	,
Alma 1:1	35.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	36	having	having	having	having	having	having	having	having
Alma 1:1	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	37	warred	warred	warred	warred	warred	warred	warred	warred
Alma 1:1	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	38	a	a	a	a	a	a	a	a
Alma 1:1	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	39	good	good	good	good	good	good	good	good
Alma 1:1	39.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	40	warfare	warfare	warfare	warfare	warfare	warfare	warfare	warfare
Alma 1:1	40.01	,	,	,	,	,	,	,	,
Alma 1:1	40.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	41	walking	walking	walking	walking	walking	walking	walking	walking
Alma 1:1	41.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	42	uprightly	uprightly	uprightly	uprightly	uprightly	uprightly	uprightly	uprightly
Alma 1:1	42.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	43	before	before	before	before	before	before	before	before
Alma 1:1	43.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	44	God	God	God	God	God	God	God	God
Alma 1:1	44.01	,	,	,	,	,	,	,	,
Alma 1:1	44.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	45	leaving	leaving	leaving	leaving	leaving	leaving	leaving	leaving
Alma 1:1	45.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	46	none	none	none	none	none	none	none	none
Alma 1:1	46.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	47	to	to	to	to	to	to	to	to
Alma 1:1	47.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	48	reign	reign	reign	reign	reign	reign	reign	reign
Alma 1:1	48.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	49	in	in	in	in	in	in	in	in
Alma 1:1	49.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	50	his	his	his	his	his	his	his	his
Alma 1:1	50.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	51	stead	stead	stead	stead	stead	stead	stead	stead
Alma 1:1	51.01	;	;	;	;	;	;	;	;
Alma 1:1	51.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	52	nevertheless	nevertheless	nevertheless	nevertheless	nevertheless	nevertheless	nevertheless	nevertheless
Alma 1:1	52.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	53	he	he	he	he	he	he	he	he
Alma 1:1	53.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	53.02	∅	∅	∅	∅	∅	∅	had	had
Alma 1:1	53.03	∅	∅	∅	∅	∅	∅	⌴	⌴
Alma 1:1	54	established	established	established	established	established	established	established	established
Alma 1:1	54.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	55	laws	laws	laws	laws	laws	laws	laws	laws
Alma 1:1	55.01	,	,	,	,	,	,	,	,
Alma 1:1	55.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	56	and	and	and	and	and	and	and	and
Alma 1:1	56.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	57	they	they	they	they	they	they	they	they
Alma 1:1	57.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	58	were	were	were	were	were	were	were	were
Alma 1:1	58.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	59	acknowledged	acknowledged	acknowledged	acknowledged	acknowledged	acknowledged	acknowledged	acknowledged
Alma 1:1	59.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	60	by	by	by	by	by	by	by	by
Alma 1:1	60.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	61	the	the	the	the	the	the	the	the
Alma 1:1	61.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	62	people	people	people	people	people	people	people	people
Alma 1:1	62.01	;	;	;	;	;	;	;	;
Alma 1:1	62.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	63	therefore	therefore	therefore	therefore	therefore	therefore	therefore	therefore
Alma 1:1	63.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	64	they	they	they	they	they	they	they	they
Alma 1:1	64.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	65	were	were	were	were	were	were	were	were
Alma 1:1	65.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	66	obliged	obliged	obliged	obliged	obliged	obliged	obliged	obliged
Alma 1:1	66.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	67	to	to	to	to	to	to	to	to
Alma 1:1	67.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	68	abide	abide	abide	abide	abide	abide	abide	abide
Alma 1:1	68.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	69	by	by	by	by	by	by	by	by
Alma 1:1	69.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	70	the	the	the	the	the	the	the	the
Alma 1:1	70.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	71	laws	laws	laws	laws	laws	laws	laws	laws
Alma 1:1	71.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	72	which	which	which	which	which	which	which	which
Alma 1:1	72.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	73	he	he	he	he	he	he	he	he
Alma 1:1	73.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	74	had	had	had	had	had	had	had	had
Alma 1:1	74.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:1	75	made	made	made	made	made	made	made	made
Alma 1:1	75.01	.	.	.	.	.	.	.	.
Alma 1:2	1	And	And	And	And	And	And	And	And
Alma 1:2	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	2	it	it	it	it	it	it	it	it
Alma 1:2	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	3	came	came	came	came	came	came	came	came
Alma 1:2	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	4	to	to	to	to	to	to	to	to
Alma 1:2	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	5	pass	pass	pass	pass	pass	pass	pass	pass
Alma 1:2	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	6	that	that	that	that	that	that	that	that
Alma 1:2	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	7	in	in	in	in	in	in	in	in
Alma 1:2	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	8	the	the	the	the	the	the	the	the
Alma 1:2	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	9	first	first	first	first	first	first	first	first
Alma 1:2	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	10	year	year	year	year	year	year	year	year
Alma 1:2	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	11	of	of	of	of	of	of	of	of
Alma 1:2	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	12	the	the	the	the	the	the	the	the
Alma 1:2	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	13	reign	reign	reign	reign	reign	reign	reign	reign
Alma 1:2	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	14	of	of	of	of	of	of	of	of
Alma 1:2	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	15	Alma	Alma	Alma	Alma	Alma	Alma	Alma	Alma
Alma 1:2	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	16	in	in	in	in	in	in	in	in
Alma 1:2	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	17	the	the	the	the	the	the	the	the
Alma 1:2	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	18	judgment seat	judgment seat	judgment seat	judgment seat	judgment seat	judgment-seat	judgment-seat	judgment-seat
Alma 1:2	19.01	,	,	,	,	,	,	,	,
Alma 1:2	19.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	20	there	there	there	there	there	there	there	there
Alma 1:2	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	21	was	was	was	was	was	was	was	was
Alma 1:2	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	22	a	a	a	a	a	a	a	a
Alma 1:2	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	23	man	man	man	man	man	man	man	man
Alma 1:2	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	24	brought	brought	brought	brought	brought	brought	brought	brought
Alma 1:2	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	25	before	before	before	before	before	before	before	before
Alma 1:2	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	26	him	him	him	him	him	him	him	him
Alma 1:2	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	27	to	to	to	to	to	to	to	to
Alma 1:2	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	28	be	be	be	be	be	be	be	be
Alma 1:2	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	29	judged	judged	judged	judged	judged	judged	judged	judged
Alma 1:2	29.01	;	;	;	;	;	,	,	,
Alma 1:2	29.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	30	a	a	a	a	a	a	a	a
Alma 1:2	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	31	man	man	man	man	man	man	man	man
Alma 1:2	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	32	which	who	who	who	who	who	who	who
Alma 1:2	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	33	was	was	was	was	was	was	was	was
Alma 1:2	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	34	large	large	large	large	large	large	large	large
Alma 1:2	34.01	,	,	,	,	,	,	,	,
Alma 1:2	34.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	35	and	and	and	and	and	and	and	and
Alma 1:2	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	36	was	was	was	was	was	was	was	was
Alma 1:2	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	37	noted	noted	noted	noted	noted	noted	noted	noted
Alma 1:2	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	38	for	for	for	for	for	for	for	for
Alma 1:2	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	39	his	his	his	his	his	his	his	his
Alma 1:2	39.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	40	much	much	much	much	much	much	much	much
Alma 1:2	40.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:2	41	strength	strength	strength	strength	strength	strength	strength	strength
Alma 1:2	41.01	;	;	;	;	;	.	.	.
Alma 1:3	1	and	and	and	and	And	And	And	And
Alma 1:3	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	2	he	he	he	he	he	he	he	he
Alma 1:3	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	3	had	had	had	had	had	had	had	had
Alma 1:3	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	4	gone	gone	gone	gone	gone	gone	gone	gone
Alma 1:3	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	5	about	about	about	about	about	about	about	about
Alma 1:3	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	6	among	among	among	among	among	among	among	among
Alma 1:3	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	7	the	the	the	the	the	the	the	the
Alma 1:3	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	8	people	people	people	people	people	people	people	people
Alma 1:3	8.01	,	,	,	,	,	,	,	,
Alma 1:3	8.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	9	preaching	preaching	preaching	preaching	preaching	preaching	preaching	preaching
Alma 1:3	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	10	to	to	to	to	to	to	to	to
Alma 1:3	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	11	them	them	them	them	them	them	them	them
Alma 1:3	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	12	that	that	that	that	that	that	that	that
Alma 1:3	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	13	which	which	which	which	which	which	which	which
Alma 1:3	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	14	he	he	he	he	he	he	he	he
Alma 1:3	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	15	termed	termed	termed	termed	termed	termed	termed	termed
Alma 1:3	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	16	to	to	to	to	to	to	to	to
Alma 1:3	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	17	be	be	be	be	be	be	be	be
Alma 1:3	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	18	the	the	the	the	the	the	the	the
Alma 1:3	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	19	word	word	word	word	word	word	word	word
Alma 1:3	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	20	of	of	of	of	of	of	of	of
Alma 1:3	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	21	God	God	God	God	God	God	God	God
Alma 1:3	21.01	,	,	,	,	,	,	,	,
Alma 1:3	21.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	22	bearing	bearing	bearing	bearing	bearing	bearing	bearing	bearing
Alma 1:3	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	23	down	down	down	down	down	down	down	down
Alma 1:3	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	24	against	against	against	against	against	against	against	against
Alma 1:3	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	25	the	the	the	the	the	the	the	the
Alma 1:3	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	26	church	church	church	church	church	church	church	church
Alma 1:3	26.01	;	;	;	;	;	;	;	;
Alma 1:3	26.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	27	declaring	declaring	declaring	declaring	declaring	declaring	declaring	declaring
Alma 1:3	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	28	unto	unto	unto	unto	unto	unto	unto	unto
Alma 1:3	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	29	the	the	the	the	the	the	the	the
Alma 1:3	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	30	people	people	people	people	people	people	people	people
Alma 1:3	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	31	that	that	that	that	that	that	that	that
Alma 1:3	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	32	every	every	every	every	every	every	every	every
Alma 1:3	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	33	priest	priest	priest	priest	priest	priest	priest	priest
Alma 1:3	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	34	and	and	and	and	and	and	and	and
Alma 1:3	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	35	teacher	teacher	teacher	teacher	teacher	teacher	teacher	teacher
Alma 1:3	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	36	had	∅	∅	∅	∅	∅	∅	∅
Alma 1:3	36.01	⌴	∅	∅	∅	∅	∅	∅	∅
Alma 1:3	37	ought	ought	ought	ought	ought	ought	ought	ought
Alma 1:3	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	38	to	to	to	to	to	to	to	to
Alma 1:3	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	39	become	become	become	become	become	become	become	become
Alma 1:3	39.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	40	popular	popular	popular	popular	popular	popular	popular	popular
Alma 1:3	40.01	;	;	;	;	;	;	;	;
Alma 1:3	40.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	41	and	and	and	and	and	and	and	and
Alma 1:3	41.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	42	they	they	they	they	they	they	they	they
Alma 1:3	42.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	43	ought	ought	ought	ought	ought	ought	ought	ought
Alma 1:3	43.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	44	not	not	not	not	not	not	not	not
Alma 1:3	44.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	45	to	to	to	to	to	to	to	to
Alma 1:3	45.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	46	labor	labor	labor	labor	labour	labor	labor	labor
Alma 1:3	46.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	47	with	with	with	with	with	with	with	with
Alma 1:3	47.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	48	their	their	their	their	their	their	their	their
Alma 1:3	48.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	49	own	∅	∅	∅	∅	∅	∅	∅
Alma 1:3	49.01	⌴	∅	∅	∅	∅	∅	∅	∅
Alma 1:3	50	hands	hands	hands	hands	hands	hands	hands	hands
Alma 1:3	50.01	,	,	,	,	,	,	,	,
Alma 1:3	50.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	51	but	but	but	but	but	but	but	but
Alma 1:3	51.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	52	that	that	that	that	that	that	that	that
Alma 1:3	52.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	53	they	they	they	they	they	they	they	they
Alma 1:3	53.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	54	had	∅	∅	∅	∅	∅	∅	∅
Alma 1:3	54.01	⌴	∅	∅	∅	∅	∅	∅	∅
Alma 1:3	55	ought	ought	ought	ought	ought	ought	ought	ought
Alma 1:3	55.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	56	to	to	to	to	to	to	to	to
Alma 1:3	56.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	57	be	be	be	be	be	be	be	be
Alma 1:3	57.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	58	supported	supported	supported	supported	supported	supported	supported	supported
Alma 1:3	58.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	59	by	by	by	by	by	by	by	by
Alma 1:3	59.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	60	the	the	the	the	the	the	the	the
Alma 1:3	60.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:3	61	people	people	people	people	people	people	people	people
Alma 1:3	61.01	;	;	;	;	;	.	.	.
Alma 1:4	1	and	and	and	and	And	And	And	And
Alma 1:4	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:4	2	he	he	he	he	he	he	he	he
Alma 1:4	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:4	3	also	also	also	also	also	also	also	also
Alma 1:4	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:4	4	testified	testified	testified	testified	testified	testified	testified	testified
Alma 1:4	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:4	5	unto	unto	unto	unto	unto	unto	unto	unto
Alma 1:4	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:4	6	the	the	the	the	the	the	the	the
Alma 1:4	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:4	7	people	people	people	people	people	people	people	people
Alma 1:4	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
Alma 1:4	8	that	that	that	that	that	that	that	that
Alma 1:4	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
