Citation	wID	1830	1837	1840	1841	1879	1920	1981	2013
3 Nephi 1:2	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	4	son	son	son	son	son	son	son	son
3 Nephi 1:2	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	5	of	of	of	of	of	of	of	of
3 Nephi 1:2	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	6	Helaman	Helaman	Helaman	Helaman	Helaman	Helaman	Helaman	Helaman
3 Nephi 1:2	6.01	,	,	,	,	,	,	,	,
3 Nephi 1:2	6.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	7	had	had	had	had	had	had	had	had
3 Nephi 1:2	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	8	departed	departed	departed	departed	departed	departed	departed	departed
3 Nephi 1:2	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	9	out	out	out	out	out	out	out	out
3 Nephi 1:2	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	10	of	of	of	of	of	of	of	of
3 Nephi 1:2	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	11	the	the	the	the	the	the	the	the
3 Nephi 1:2	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	12	land	land	land	land	land	land	land	land
3 Nephi 1:2	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	13	of	of	of	of	of	of	of	of
3 Nephi 1:2	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	14	Zarahemla	Zarahemla	Zarahemla	Zarahemla	Zarahemla	Zarahemla	Zarahemla	Zarahemla
3 Nephi 1:2	14.01	,	,	,	,	,	,	,	,
3 Nephi 1:2	14.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	15	giving	giving	giving	giving	giving	giving	giving	giving
3 Nephi 1:2	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	16	charge	charge	charge	charge	charge	charge	charge	charge
3 Nephi 1:2	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	17	unto	unto	unto	unto	unto	unto	unto	unto
3 Nephi 1:2	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	18	his	his	his	his	his	his	his	his
3 Nephi 1:2	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	19	son	son	son	son	son	son	son	son
3 Nephi 1:2	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	20	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi
3 Nephi 1:2	20.01	,	,	,	,	,	,	,	,
3 Nephi 1:2	20.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	21	which	who	who	who	who	who	who	who
3 Nephi 1:2	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	22	was	was	was	was	was	was	was	was
3 Nephi 1:2	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	23	his	his	his	his	his	his	his	his
3 Nephi 1:2	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	24	eldest	eldest	eldest	eldest	eldest	eldest	eldest	eldest
3 Nephi 1:2	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	25	son	son	son	son	son	son	son	son
3 Nephi 1:2	25.01	,	,	,	,	,	,	,	,
3 Nephi 1:2	25.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	26	concerning	concerning	concerning	concerning	concerning	concerning	concerning	concerning
3 Nephi 1:2	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	27	the	the	the	the	the	the	the	the
3 Nephi 1:2	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	28	plates	plates	plates	plates	plates	plates	plates	plates
3 Nephi 1:2	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	29	of	of	of	of	of	of	of	of
3 Nephi 1:2	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	30	brass	brass	brass	brass	brass	brass	brass	brass
3 Nephi 1:2	30.01	,	,	,	,	,	,	,	,
3 Nephi 1:2	30.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	31	and	and	and	and	and	and	and	and
3 Nephi 1:2	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	32	all	all	all	all	all	all	all	all
3 Nephi 1:2	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	33	the	the	the	the	the	the	the	the
3 Nephi 1:2	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	34	records	records	records	records	records	records	records	records
3 Nephi 1:2	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	35	which	which	which	which	which	which	which	which
3 Nephi 1:2	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	36	had	had	had	had	had	had	had	had
3 Nephi 1:2	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	37	been	been	been	been	been	been	been	been
3 Nephi 1:2	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	38	kept	kept	kept	kept	kept	kept	kept	kept
3 Nephi 1:2	38.01	,	,	,	,	,	,	,	,
3 Nephi 1:2	38.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	39	and	and	and	and	and	and	and	and
3 Nephi 1:2	39.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	40	all	all	all	all	all	all	all	all
3 Nephi 1:2	40.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	41	those	those	those	those	those	those	those	those
3 Nephi 1:2	41.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	42	things	things	things	things	things	things	things	things
3 Nephi 1:2	42.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	43	which	which	which	which	which	which	which	which
3 Nephi 1:2	43.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	44	had	had	had	had	had	had	had	had
3 Nephi 1:2	44.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	45	been	been	been	been	been	been	been	been
3 Nephi 1:2	45.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	46	kept	kept	kept	kept	kept	kept	kept	kept
3 Nephi 1:2	46.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	47	sacred	sacred	sacred	sacred	sacred	sacred	sacred	sacred
3 Nephi 1:2	47.01	,	,	,	,	,	∅	∅	∅
3 Nephi 1:2	47.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	48	from	from	from	from	from	from	from	from
3 Nephi 1:2	48.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	49	the	the	the	the	the	the	the	the
3 Nephi 1:2	49.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	50	departure	departure	departure	departure	departure	departure	departure	departure
3 Nephi 1:2	50.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	51	of	of	of	of	of	of	of	of
3 Nephi 1:2	51.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	52	Lehi	Lehi	Lehi	Lehi	Lehi	Lehi	Lehi	Lehi
3 Nephi 1:2	52.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	53	out	out	out	out	out	out	out	out
3 Nephi 1:2	53.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	54	of	of	of	of	of	of	of	of
3 Nephi 1:2	54.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:2	55	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem
3 Nephi 1:2	55.01	:	;	;	;	.	.	.	.
3 Nephi 1:3	1	then	then	then	then	Then	Then	Then	Then
3 Nephi 1:3	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	2	he	he	he	he	he	he	he	he
3 Nephi 1:3	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	3	departed	departed	departed	departed	departed	departed	departed	departed
3 Nephi 1:3	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	4	out	out	out	out	out	out	out	out
3 Nephi 1:3	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	5	of	of	of	of	of	of	of	of
3 Nephi 1:3	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	6	the	the	the	the	the	the	the	the
3 Nephi 1:3	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	7	land	land	land	land	land	land	land	land
3 Nephi 1:3	7.01	,	,	,	,	,	,	,	,
3 Nephi 1:3	7.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	8	and	and	and	and	and	and	and	and
3 Nephi 1:3	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	9	whither	whither	whither	whither	whither	whither	whither	whither
3 Nephi 1:3	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	10	he	he	he	he	he	he	he	he
3 Nephi 1:3	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	11	went	went	went	went	went	went	went	went
3 Nephi 1:3	11.01	,	,	,	,	,	,	,	,
3 Nephi 1:3	11.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	12	no	no	no	no	no	no	no	no
3 Nephi 1:3	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	13	man	man	man	man	man	man	man	man
3 Nephi 1:3	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	14	knoweth	knoweth	knoweth	knoweth	knoweth	knoweth	knoweth	knoweth
3 Nephi 1:3	14.01	;	;	;	;	;	;	;	;
3 Nephi 1:3	14.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	15	and	and	and	and	and	and	and	and
3 Nephi 1:3	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	16	his	his	his	his	his	his	his	his
3 Nephi 1:3	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	17	son	son	son	son	son	son	son	son
3 Nephi 1:3	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	18	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi
3 Nephi 1:3	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	19	did	did	did	did	did	did	did	did
3 Nephi 1:3	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	20	keep	keep	keep	keep	keep	keep	keep	keep
3 Nephi 1:3	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	21	the	the	the	the	the	the	the	the
3 Nephi 1:3	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	22	records	records	records	records	records	records	records	records
3 Nephi 1:3	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	23	in	in	in	in	in	in	in	in
3 Nephi 1:3	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	24	his	his	his	his	his	his	his	his
3 Nephi 1:3	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	25	stead	stead	stead	stead	stead	stead	stead	stead
3 Nephi 1:3	25.01	,	,	,	,	,	,	,	,
3 Nephi 1:3	25.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	26	yea	yea	yea	yea	yea	yea	yea	yea
3 Nephi 1:3	26.01	,	,	,	,	,	,	,	,
3 Nephi 1:3	26.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	27	the	the	the	the	the	the	the	the
3 Nephi 1:3	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	28	record	record	record	record	record	record	record	record
3 Nephi 1:3	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	29	of	of	of	of	of	of	of	of
3 Nephi 1:3	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	30	this	this	this	this	this	this	this	this
3 Nephi 1:3	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:3	31	people	people	people	people	people	people	people	people
3 Nephi 1:3	31.01	.	.	.	.	.	.	.	.
3 Nephi 1:4	1	And	And	And	And	And	And	And	And
3 Nephi 1:4	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	2	it	it	it	it	it	it	it	it
3 Nephi 1:4	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	3	came	came	came	came	came	came	came	came
3 Nephi 1:4	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	4	to	to	to	to	to	to	to	to
3 Nephi 1:4	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	5	pass	pass	pass	pass	pass	pass	pass	pass
3 Nephi 1:4	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	6	that	that	that	that	that	that	that	that
3 Nephi 1:4	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	7	in	in	in	in	in	in	in	in
3 Nephi 1:4	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	8	the	the	the	the	the	the	the	the
3 Nephi 1:4	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	9	commencement	commencement	commencement	commencement	commencement	commencement	commencement	commencement
3 Nephi 1:4	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	10	of	of	of	of	of	of	of	of
3 Nephi 1:4	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	11	the	the	the	the	the	the	the	the
3 Nephi 1:4	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	12	ninety	ninety	ninety	ninety	ninety	ninety	ninety	ninety
3 Nephi 1:4	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	13	and	and	and	and	and	and	and	and
3 Nephi 1:4	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	14	second	second	second	second	second	second	second	second
3 Nephi 1:4	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	15	year	year	year	year	year	year	year	year
3 Nephi 1:4	15.01	,	,	,	,	,	,	,	,
3 Nephi 1:4	15.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	16	behold	behold	behold	behold	behold	behold	behold	behold
3 Nephi 1:4	16.01	,	,	,	,	,	,	,	,
3 Nephi 1:4	16.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	17	the	the	the	the	the	the	the	the
3 Nephi 1:4	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	18	prophecies	prophecies	prophecies	prophecies	prophecies	prophecies	prophecies	prophecies
3 Nephi 1:4	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	19	of	of	of	of	of	of	of	of
3 Nephi 1:4	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	20	the	the	the	the	the	the	the	the
3 Nephi 1:4	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	21	prophets	prophets	prophets	prophets	prophets	prophets	prophets	prophets
3 Nephi 1:4	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	22	began	began	began	began	began	began	began	began
3 Nephi 1:4	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	23	to	to	to	to	to	to	to	to
3 Nephi 1:4	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	24	be	be	be	be	be	be	be	be
3 Nephi 1:4	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	25	fulfilled	fulfilled	fulfilled	fulfilled	fulfilled	fulfilled	fulfilled	fulfilled
3 Nephi 1:4	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	26	more	more	more	more	more	more	more	more
3 Nephi 1:4	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	27	fully	fully	fully	fully	fully	fully	fully	fully
3 Nephi 1:4	27.01	;	;	;	;	;	;	;	;
3 Nephi 1:4	27.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	28	for	for	for	for	for	for	for	for
3 Nephi 1:4	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	29	there	there	there	there	there	there	there	there
3 Nephi 1:4	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	30	began	began	began	began	began	began	began	began
3 Nephi 1:4	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	31	to	to	to	to	to	to	to	to
3 Nephi 1:4	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	32	be	be	be	be	be	be	be	be
3 Nephi 1:4	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	33	greater	greater	greater	greater	greater	greater	greater	greater
3 Nephi 1:4	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	34	signs	signs	signs	signs	signs	signs	signs	signs
3 Nephi 1:4	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	35	and	and	and	and	and	and	and	and
3 Nephi 1:4	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
3 Nephi 1:4	36	greater	greater	greater	greater	greater	greater	greater	greater
