Citation	wID	1830	1837	1840	1841	1879	1920	1981	2013
2 Nephi 1:1	1	And	And	And	And	And	And	And	And
2 Nephi 1:1	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	2	now	now	now	now	now	now	now	now
2 Nephi 1:1	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	3	it	it	it	it	it	it	it	it
2 Nephi 1:1	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	4	came	came	came	came	came	came	came	came
2 Nephi 1:1	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	5	to	to	to	to	to	to	to	to
2 Nephi 1:1	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	6	pass	pass	pass	pass	pass	pass	pass	pass
2 Nephi 1:1	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	6.02	∅	∅	∅	∅	∅	that	that	that
2 Nephi 1:1	6.03	∅	∅	∅	∅	∅	⌴	⌴	⌴
2 Nephi 1:1	7	after	after	after	after	after	after	after	after
2 Nephi 1:1	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	8	I	I	I	I	I	I	I	I
2 Nephi 1:1	8.01	,	,	,	,	,	,	,	,
2 Nephi 1:1	8.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	9	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi
2 Nephi 1:1	9.01	,	,	,	,	,	,	,	,
2 Nephi 1:1	9.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	10	had	had	had	had	had	had	had	had
2 Nephi 1:1	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	11	made	made	made	made	made	made	made	made
2 Nephi 1:1	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	12	an	an	an	an	an	an	an	an
2 Nephi 1:1	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	13	end	end	end	end	end	end	end	end
2 Nephi 1:1	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	14	of	of	of	of	of	of	of	of
2 Nephi 1:1	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	15	teaching	teaching	teaching	teaching	teaching	teaching	teaching	teaching
2 Nephi 1:1	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	16	my	my	my	my	my	my	my	my
2 Nephi 1:1	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	17	brethren	brethren	brethren	brethren	brethren	brethren	brethren	brethren
2 Nephi 1:1	17.01	,	,	,	,	,	,	,	,
2 Nephi 1:1	17.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	18	our	our	our	our	our	our	our	our
2 Nephi 1:1	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	19	father	father	father	father	father	father	father	father
2 Nephi 1:1	19.01	,	,	,	,	,	,	,	,
2 Nephi 1:1	19.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	20	Lehi	Lehi	Lehi	Lehi	Lehi	Lehi	Lehi	Lehi
2 Nephi 1:1	20.01	,	,	,	,	,	,	,	,
2 Nephi 1:1	20.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	21	also	also	also	also	also	also	also	also
2 Nephi 1:1	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	22	spake	spake	spake	spake	spake	spake	spake	spake
2 Nephi 1:1	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	23	many	many	many	many	many	many	many	many
2 Nephi 1:1	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	24	things	things	things	things	things	things	things	things
2 Nephi 1:1	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	25	unto	unto	unto	unto	unto	unto	unto	unto
2 Nephi 1:1	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	26	them	them	them	them	them	them	them	them
2 Nephi 1:1	26.01	:	,	,	,	,	—	,	,
2 Nephi 1:1	26.02	⌴	⌴	⌴	⌴	⌴	∅	⌴	⌴
2 Nephi 1:1	26.03	∅	∅	∅	∅	∅	∅	and	and
2 Nephi 1:1	26.04	∅	∅	∅	∅	∅	∅	⌴	⌴
2 Nephi 1:1	26.05	∅	∅	∅	∅	∅	∅	rehearsed	rehearsed
2 Nephi 1:1	26.06	∅	∅	∅	∅	∅	∅	⌴	⌴
2 Nephi 1:1	26.07	∅	∅	∅	∅	∅	∅	unto	unto
2 Nephi 1:1	26.08	∅	∅	∅	∅	∅	∅	⌴	⌴
2 Nephi 1:1	26.09	∅	∅	∅	∅	∅	∅	them	them
2 Nephi 1:1	26.10	∅	∅	∅	∅	∅	∅	,	,
2 Nephi 1:1	26.11	∅	∅	∅	∅	∅	∅	⌴	⌴
2 Nephi 1:1	27	how	how	how	how	how	how	how	how
2 Nephi 1:1	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	28	great	great	great	great	great	great	great	great
2 Nephi 1:1	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	29	things	things	things	things	things	things	things	things
2 Nephi 1:1	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	30	the	the	the	the	the	the	the	the
2 Nephi 1:1	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	31	Lord	Lord	Lord	Lord	Lord	Lord	Lord	Lord
2 Nephi 1:1	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	32	had	had	had	had	had	had	had	had
2 Nephi 1:1	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	33	done	done	done	done	done	done	done	done
2 Nephi 1:1	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	34	for	for	for	for	for	for	for	for
2 Nephi 1:1	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	35	them	them	them	them	them	them	them	them
2 Nephi 1:1	35.01	,	,	,	,	,	∅	∅	∅
2 Nephi 1:1	35.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	36	in	in	in	in	in	in	in	in
2 Nephi 1:1	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	37	bringing	bringing	bringing	bringing	bringing	bringing	bringing	bringing
2 Nephi 1:1	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	38	them	them	them	them	them	them	them	them
2 Nephi 1:1	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	39	out	out	out	out	out	out	out	out
2 Nephi 1:1	39.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	40	of	of	of	of	of	of	of	of
2 Nephi 1:1	40.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	41	the	the	the	the	the	the	the	the
2 Nephi 1:1	41.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	42	land	land	land	land	land	land	land	land
2 Nephi 1:1	42.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	43	of	of	of	of	of	of	of	of
2 Nephi 1:1	43.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:1	44	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem
2 Nephi 1:1	44.01	.	.	.	.	.	.	.	.
2 Nephi 1:2	1	And	And	And	And	And	And	And	And
2 Nephi 1:2	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	2	he	he	he	he	he	he	he	he
2 Nephi 1:2	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	3	spake	spake	spake	spake	spake	spake	spake	spake
2 Nephi 1:2	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	4	unto	unto	unto	unto	unto	unto	unto	unto
2 Nephi 1:2	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	5	them	them	them	them	them	them	them	them
2 Nephi 1:2	5.01	∅	∅	∅	∅	,	∅	∅	∅
2 Nephi 1:2	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	6	concerning	concerning	concerning	concerning	concerning	concerning	concerning	concerning
2 Nephi 1:2	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	7	their	their	their	their	their	their	their	their
2 Nephi 1:2	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	8	rebellions	rebellions	rebellions	rebellions	rebellions	rebellions	rebellions	rebellions
2 Nephi 1:2	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	9	upon	upon	upon	upon	upon	upon	upon	upon
2 Nephi 1:2	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	10	the	the	the	the	the	the	the	the
2 Nephi 1:2	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	11	waters	waters	waters	waters	waters	waters	waters	waters
2 Nephi 1:2	11.01	,	,	,	,	,	,	,	,
2 Nephi 1:2	11.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	12	and	and	and	and	and	and	and	and
2 Nephi 1:2	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	13	the	the	the	the	the	the	the	the
2 Nephi 1:2	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	14	mercies	mercies	mercies	mercies	mercies	mercies	mercies	mercies
2 Nephi 1:2	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	15	of	of	of	of	of	of	of	of
2 Nephi 1:2	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	16	God	God	God	God	God	God	God	God
2 Nephi 1:2	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	17	in	in	in	in	in	in	in	in
2 Nephi 1:2	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	18	sparing	sparing	sparing	sparing	sparing	sparing	sparing	sparing
2 Nephi 1:2	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	19	their	their	their	their	their	their	their	their
2 Nephi 1:2	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	20	lives	lives	lives	lives	lives	lives	lives	lives
2 Nephi 1:2	20.01	,	,	,	,	,	,	,	,
2 Nephi 1:2	20.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	21	that	that	that	that	that	that	that	that
2 Nephi 1:2	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	22	they	they	they	they	they	they	they	they
2 Nephi 1:2	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	23	were	were	were	were	were	were	were	were
2 Nephi 1:2	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	24	not	not	not	not	not	not	not	not
2 Nephi 1:2	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	25	swallowed	swallowed	swallowed	swallowed	swallowed	swallowed	swallowed	swallowed
2 Nephi 1:2	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	26	up	up	up	up	up	up	up	up
2 Nephi 1:2	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	27	in	in	in	in	in	in	in	in
2 Nephi 1:2	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	28	the	the	the	the	the	the	the	the
2 Nephi 1:2	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:2	29	sea	sea	sea	sea	sea	sea	sea	sea
2 Nephi 1:2	29.01	.	.	.	.	.	.	.	.
2 Nephi 1:3	1	And	And	And	And	And	And	And	And
2 Nephi 1:3	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	2	he	he	he	he	he	he	he	he
2 Nephi 1:3	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	3	also	also	also	also	also	also	also	also
2 Nephi 1:3	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	4	spake	spake	spake	spake	spake	spake	spake	spake
2 Nephi 1:3	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	5	unto	unto	unto	unto	unto	unto	unto	unto
2 Nephi 1:3	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	6	them	them	them	them	them	them	them	them
2 Nephi 1:3	6.01	∅	∅	∅	∅	,	∅	∅	∅
2 Nephi 1:3	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	7	concerning	concerning	concerning	concerning	concerning	concerning	concerning	concerning
2 Nephi 1:3	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	8	the	the	the	the	the	the	the	the
2 Nephi 1:3	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	9	land	land	land	land	land	land	land	land
2 Nephi 1:3	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	10	of	of	of	of	of	of	of	of
2 Nephi 1:3	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	11	promise	promise	promise	promise	promise	promise	promise	promise
2 Nephi 1:3	11.01	,	,	,	,	,	,	,	,
2 Nephi 1:3	11.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	12	which	which	which	which	which	which	which	which
2 Nephi 1:3	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	13	they	they	they	they	they	they	they	they
2 Nephi 1:3	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	14	had	had	had	had	had	had	had	had
2 Nephi 1:3	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	15	obtained	obtained	obtained	obtained	obtained	obtained	obtained	obtained
2 Nephi 1:3	15.01	:	:	:	:	:	—	—	—
2 Nephi 1:3	15.02	⌴	⌴	⌴	⌴	⌴	∅	∅	∅
2 Nephi 1:3	16	how	how	how	how	how	how	how	how
2 Nephi 1:3	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	17	merciful	merciful	merciful	merciful	merciful	merciful	merciful	merciful
2 Nephi 1:3	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	18	the	the	the	the	the	the	the	the
2 Nephi 1:3	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	19	Lord	Lord	Lord	Lord	Lord	Lord	Lord	Lord
2 Nephi 1:3	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	20	had	had	had	had	had	had	had	had
2 Nephi 1:3	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	21	been	been	been	been	been	been	been	been
2 Nephi 1:3	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	22	in	in	in	in	in	in	in	in
2 Nephi 1:3	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	23	warning	warning	warning	warning	warning	warning	warning	warning
2 Nephi 1:3	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	24	us	us	us	us	us	us	us	us
2 Nephi 1:3	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	25	that	that	that	that	that	that	that	that
2 Nephi 1:3	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	26	we	we	we	we	we	we	we	we
2 Nephi 1:3	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	27	should	should	should	should	should	should	should	should
2 Nephi 1:3	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	28	flee	flee	flee	flee	flee	flee	flee	flee
2 Nephi 1:3	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	29	out	out	out	out	out	out	out	out
2 Nephi 1:3	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	30	of	of	of	of	of	of	of	of
2 Nephi 1:3	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	31	the	the	the	the	the	the	the	the
2 Nephi 1:3	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	32	land	land	land	land	land	land	land	land
2 Nephi 1:3	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	33	of	of	of	of	of	of	of	of
2 Nephi 1:3	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:3	34	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem
2 Nephi 1:3	34.01	.	.	.	.	.	.	.	.
2 Nephi 1:3	34.02	∅	—	∅	∅	∅	∅	∅	∅
2 Nephi 1:4	1	For	For	For	For	For	For	For	For
2 Nephi 1:4	1.01	,	,	,	,	,	,	,	,
2 Nephi 1:4	1.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	2	Behold	behold	behold	behold	behold	behold	behold	behold
2 Nephi 1:4	2.01	,	,	,	,	,	,	,	,
2 Nephi 1:4	2.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	3	saith	said	said	said	said	said	said	said
2 Nephi 1:4	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	4	he	he	he	he	he	he	he	he
2 Nephi 1:4	4.01	,	,	,	,	,	,	,	,
2 Nephi 1:4	4.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	5	I	I	I	I	I	I	I	I
2 Nephi 1:4	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	6	have	have	have	have	have	have	have	have
2 Nephi 1:4	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	7	seen	seen	seen	seen	seen	seen	seen	seen
2 Nephi 1:4	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	8	a	a	a	a	a	a	a	a
2 Nephi 1:4	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	9	vision	vision	vision	vision	vision	vision	vision	vision
2 Nephi 1:4	9.01	,	,	,	,	,	,	,	,
2 Nephi 1:4	9.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	10	in	in	in	in	in	in	in	in
2 Nephi 1:4	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	11	the	∅	∅	∅	∅	∅	∅	∅
2 Nephi 1:4	11.01	⌴	∅	∅	∅	∅	∅	∅	∅
2 Nephi 1:4	12	which	which	which	which	which	which	which	which
2 Nephi 1:4	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	13	I	I	I	I	I	I	I	I
2 Nephi 1:4	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	14	know	know	know	know	know	know	know	know
2 Nephi 1:4	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	15	that	that	that	that	that	that	that	that
2 Nephi 1:4	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	16	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem
2 Nephi 1:4	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	17	is	is	is	is	is	is	is	is
2 Nephi 1:4	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	18	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed	destroyed
2 Nephi 1:4	18.01	;	;	;	;	;	;	;	;
2 Nephi 1:4	18.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	19	and	and	and	and	and	and	and	and
2 Nephi 1:4	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	20	had	had	had	had	had	had	had	had
2 Nephi 1:4	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	21	we	we	we	we	we	we	we	we
2 Nephi 1:4	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	22	remained	remained	remained	remained	remained	remained	remained	remained
2 Nephi 1:4	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	23	in	in	in	in	in	in	in	in
2 Nephi 1:4	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	24	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem
2 Nephi 1:4	24.01	,	,	,	,	,	∅	∅	∅
2 Nephi 1:4	24.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	25	we	we	we	we	we	we	we	we
2 Nephi 1:4	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	26	should	should	should	should	should	should	should	should
2 Nephi 1:4	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	27	also	also	also	also	also	also	also	also
2 Nephi 1:4	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	28	have	have	have	have	have	have	have	have
2 Nephi 1:4	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:4	29	perished	perished	perished	perished	perished	perished	perished	perished
2 Nephi 1:4	29.01	.	.	.	.	.	.	.	.
2 Nephi 1:5	1	But	But	But	But	But	But	But	But
2 Nephi 1:5	1.01	,	,	,	,	,	,	,	,
2 Nephi 1:5	1.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	2	said	said	said	said	said	said	said	said
2 Nephi 1:5	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	3	he	he	he	he	he	he	he	he
2 Nephi 1:5	3.01	,	,	,	,	,	,	,	,
2 Nephi 1:5	3.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	4	notwithstanding	notwithstanding	notwithstanding	notwithstanding	notwithstanding	notwithstanding	notwithstanding	notwithstanding
2 Nephi 1:5	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	5	our	our	our	our	our	our	our	our
2 Nephi 1:5	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	6	afflictions	afflictions	afflictions	afflictions	afflictions	afflictions	afflictions	afflictions
2 Nephi 1:5	6.01	,	,	,	,	,	,	,	,
2 Nephi 1:5	6.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	7	we	we	we	we	we	we	we	we
2 Nephi 1:5	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	8	have	have	have	have	have	have	have	have
2 Nephi 1:5	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	9	obtained	obtained	obtained	obtained	obtained	obtained	obtained	obtained
2 Nephi 1:5	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	10	a	a	a	a	a	a	a	a
2 Nephi 1:5	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	11	land	land	land	land	land	land	land	land
2 Nephi 1:5	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	12	of	of	of	of	of	of	of	of
2 Nephi 1:5	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	13	promise	promise	promise	promise	promise	promise	promise	promise
2 Nephi 1:5	13.01	,	,	,	,	,	,	,	,
2 Nephi 1:5	13.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	14	a	a	a	a	a	a	a	a
2 Nephi 1:5	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	15	land	land	land	land	land	land	land	land
2 Nephi 1:5	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	16	which	which	which	which	which	which	which	which
2 Nephi 1:5	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	17	is	is	is	is	is	is	is	is
2 Nephi 1:5	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	18	choice	choice	choice	choice	choice	choice	choice	choice
2 Nephi 1:5	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	19	above	above	above	above	above	above	above	above
2 Nephi 1:5	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	20	all	all	all	all	all	all	all	all
2 Nephi 1:5	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	21	other	other	other	other	other	other	other	other
2 Nephi 1:5	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	22	lands	lands	lands	lands	lands	lands	lands	lands
2 Nephi 1:5	22.01	;	;	;	;	;	;	;	;
2 Nephi 1:5	22.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
2 Nephi 1:5	23	a	a	a	a	a	a	a	a
2 Nephi 1:5	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
